	t0	t1	t2	t3	t4	t5	t6	t7	t8	t9	t10	t11	t12	t13	t14	t15	t16
sub-11_AA_trial3	0.14460081740840516	0.0636242773038128	0.11874214613940322	0.5904567261324094	0.445567172320307	0.06130186943070909	-0.36428028330991574	-0.06634837629298058	0.11180402085250618	0.22657754916862377	0.39848785580106816	-0.2521059322031501	-0.3743459318682824	-0.019977666347488775	0.1401400810590579	0.2680937630192871	0.2045027264177359
sub-11_UA_trial0	0.5687959974929102	0.5865825231149903	0.4814161336322789	0.3357588968294842	0.24149248271844057	0.34702796374801115	0.26670145429917	-0.11064479628497698	0.5178249892053932	0.7009037898655318	0.7885497232129374	0.8329444242466648	0.9170894897736621	0.966723172396563	0.8966965139998836	0.6216843461271103	0.5816910556582424
sub-11_UA_trial1	-0.1947295522822922	-0.1767009745103293	-0.6568410066115772	-0.4731454135550192	0.15058138441785537	0.2824041081172796	0.47631683836833466	0.6798330163069934	0.8037597951142504	0.8406897550389295	0.8151010368862457	0.8419253926021589	0.7386161381584954	0.7655181092997305	0.7224982094839465	0.7505131749515177	0.828297090033302
sub-11_UA_trial2	0.9634459283714009	0.911905519367915	0.8453372342049549	0.7068576160742517	0.6431844116103003	0.2753965683195716	0.007175946836526397	-0.012968429984107504	0.5661758518517408	0.6266311736298715	0.5368918378398118	0.41704300016755963	0.3157447827763645	0.4565437372890997	0.41733875577642554	0.20432503551887768	0.2565096560045142
sub-11_UA_trial3	0.041414491381358505	0.2237492946709296	0.3738113142447551	0.39494004573278335	0.5144763942209399	0.49826977722732396	0.6886895425497772	0.813257044447599	0.7704246984768292	0.7957823155073575	0.8458609755805703	0.8505072464652925	0.7808439496651081	0.6716739332371363	0.6528010988379388	0.807480235899358	0.8324901823334959
sub-12_AA_trial0	0.788730972212634	0.7009477884921687	0.8645241333560792	0.7953215835558142	0.7908305478387893	0.8423339943576053	0.8785928061016449	0.860968876593728	0.766659337102376	0.7786434690087906	0.8422066207621502	0.898693879874754	0.928107234958859	0.9272400825246768	0.9112873111292958	0.9554794299886957	0.972357281795476
sub-12_AA_trial1	0.6718753630002451	0.5293273542045678	0.557198601017163	0.4088643047610989	0.23014360080412968	0.1925494217505506	0.13114258363226491	0.38496826316047383	0.6491025732747702	0.6839459783096002	0.9173460918039392	0.8770110084520579	0.7709682851175819	0.4973211296658399	0.648050899982353	0.7979902508249295	0.669941788151931
sub-12_AA_trial2	0.8706704922648107	0.8619515089700213	0.85219855153295	0.8576682578753251	0.885916343395183	0.7717905491568775	0.5436305912343274	0.4956465086043334	0.5267202191722328	0.35419654313503085	0.3252237895678185	0.2373594455394482	0.14009771028622994	-0.036918749262850346	-0.03954044531077758	0.15243112487566676	-0.12139475001015193
sub-12_AA_trial3	0.082685292146782	0.16923641171287998	0.1978345768370516	0.47179602919735714	0.651613563633458	0.45481576591255324	0.43836520728716205	0.38865515704645753	0.3241275517407454	0.5309905686662035	0.18706813710694953	-0.10482574041751867	-0.1954581238773875	-0.2885988763354676	0.011563845412941427	0.3740502121368888	0.3293490181641588
sub-12_AA_trial4	0.9564229539701308	0.9682440453408474	0.8892400852488672	0.7003393704761011	0.7060774428428048	0.7105911037125283	0.7472727574432849	0.8050300726366636	0.6908314991959495	0.3482771068428677	0.470938815034228	0.9081303975375127	0.8659997910450897	0.840649440281863	0.8084905329745038	0.8823299178799433	0.8463497807404567
