	t0	t1	t2	t3	t4	t5	t6
sub-15_AA_trial2	0.7096571820968967	0.9919009836203392	0.9444424678638171	0.8468595340294426	0.0643547813295102	0.144517703890425	-0.871860618028287
sub-15_AA_trial3	0.0643547813295102	0.144517703890425	-0.871860618028287	-0.3108086786766217	0.9758707847351239	0.8893781838523326	-0.09019778426715017
sub-15_AA_trial4	-0.685991655056533	-0.9986348701096748	-0.33733526660085805	0.7363756953392028	0.9745732132436526	0.9334292027013316	0.9998628848371515
sub-15_AA_trial5	-0.37603453019526306	-0.9346502202270481	-0.96704855001001	-0.4809459988514973	0.9282168994157312	0.7204039303980346	-0.6583791423938838
sub-15_AA_trial6	-0.9205820779825596	-0.9955529662803406	0.5134948502574113	0.20724732218239247	0.9002975707041544	-0.16453249745529522	0.2913402821159885
sub-15_AA_trial7	0.9002975707041544	-0.16453249745529522	0.2913402821159885	0.9692552094611143	-0.5023189527155144	-0.9924376500880178	-0.45048516715480735
sub-15_AA_trial8	0.6547037970122181	0.5663916214789098	0.6303552783954929	0.8892604386655234	0.8186718219195361	0.03586265467477346	-0.3988534374183081
sub-15_UA_trial0	0.4682005460227459	-0.16845743687487638	-0.2605190296533339	0.18672098205195573	0.752521462873004	0.970452995013216	0.9956069518760036
sub-15_UA_trial1	0.867823001319327	-0.7735273166836584	0.8110058522107094	0.5366116648330519	0.6589963707345803	0.650689465648663	0.8777105750394485
sub-15_UA_trial2	-0.11569618555064001	0.6670385356770069	0.9130601454140721	0.2653626862567941	0.3587632529981007	0.7061521527563809	0.6266240450711726
sub-15_UA_trial3	0.6266240450711726	0.9895032157577905	0.7875019296646106	0.9563872462611519	0.9644421120616486	-0.7680698571431697	0.22226668859935242
sub-15_UA_trial4	0.9977024253839109	0.995333793177253	-0.9958910814302819	-0.6780701057296974	-0.7413539058124128	0.4753293719975774	-0.4479123270507147
sub-15_UA_trial5	0.9105619694524624	0.6248064495100605	0.44170935419871565	-0.19457374427703975	0.7802784371567733	0.3064669839730441	0.10405831207464773
sub-15_UA_trial6	0.3064669839730441	0.10405831207464773	0.9657079123469157	0.6513718150726919	0.617066013227085	-0.14177292795539778	0.4281680987768543
sub-15_UA_trial7	0.4281680987768543	0.6085022002902111	-0.7797022127742628	0.4861828047006105	-0.41442749823537733	-0.9134415636290141	-0.9903248810977873
sub-15_UA_trial8	-0.41442749823537733	-0.9134415636290141	-0.9903248810977873	-0.9913755770191272	-0.5483870330124214	0.980769210483443	0.9812896533394179
