	t0	t1	t2	t3	t4	t5	t6	t7	t8	t9	t10	t11	t12
sub-12_AA_trial10	0.4491028619310133	-0.03521237517710474	0.7144712201204737	0.8294532984364595	0.9013953162811336	0.9316595428820088	0.9403323784260418	0.8484854467081535	0.7414572574048655	0.7282019301157305	0.7571006099653844	0.8192196064256164	0.23777844678567397
sub-12_UA_trial0	0.9479375764462784	0.9330633889388978	0.870447999799059	0.851209767559268	0.9434812691541635	0.954417704862322	0.9344772528057098	0.8732144787685464	0.9273239452759432	0.96672793469582	0.9660750677491657	0.9574643184714487	0.954531380761444
sub-12_UA_trial1	0.8809828869985217	0.5575291005262916	0.6269686963954569	0.9645948086057734	0.8343716555180742	0.8376495201406806	0.8119093833562426	0.6419570160763733	0.6833766590489234	0.5296497804428328	0.4344972885375969	0.32514674867377447	0.2093668254800672
sub-12_UA_trial2	0.68865644992631	0.6920139398372175	0.6427808606201534	0.9271522428951585	0.961699102514196	0.9669428604432461	0.8638147318400574	0.8451791350946479	0.8160453607768192	0.8963085976778634	0.9248078513339631	0.9351383836764314	0.8985982089630633
sub-12_UA_trial3	0.6671186759830208	0.6152682581959243	0.43600022900763663	0.3287736808970995	-0.16061396714085704	0.2937813174943583	0.8170406656377764	0.7825870916297882	0.4838198370050351	0.8614217510197152	0.8988906222547691	0.8773618354402906	0.681544202268132
sub-12_UA_trial4	0.7426573309004565	0.4046645770917276	0.7907752878947463	0.7578115493768224	0.8759923997256156	0.8145722402926099	0.7988881991091693	0.7616515994935086	0.8366543805415818	0.8602368766799505	0.8649956915210788	0.8607857116549704	0.7726998607161685
sub-12_UA_trial5	0.5109351198605375	0.036429515942093586	-0.07306524892452668	0.43806637336360427	0.4637569146326607	0.6113346900664219	0.7639461827083106	0.7800377441330079	0.7231392792134889	0.013840560418675745	0.6290970691521173	0.7878318864821928	0.8677992468952485
sub-12_UA_trial6	0.8708744057592871	0.300810785357072	0.10972569808170042	0.3066214792403335	0.2129000348661002	0.5937517330234459	0.30194177008915174	0.3770945123237662	0.38840996201306177	0.07135750511433796	0.34758580720289495	0.3214996615487117	0.5680966766520192
sub-12_UA_trial7	0.8310609916537195	0.6287458237693963	0.6716365771520227	0.9893072987886091	0.9868101816490205	0.9829559443485955	0.956923567524729	0.9409705749131271	0.9605722937310509	0.9468196647108764	0.9582338624602171	0.9529468656613451	0.9125199249477822
sub-12_UA_trial8	0.7216081397143271	0.7274113605596064	0.5929649547341718	0.584734740276047	0.5688674817316068	0.9043668983394932	0.8763304886529446	0.5120058346248004	-0.05049086311857898	0.04793520725768725	0.36980193359735236	0.10998370802517647	0.22002799698660055
sub-12_UA_trial9	0.8986707777158773	0.8800770779343067	0.7670262352609718	0.8235231551347352	0.9319141564185831	0.753821340953541	0.5920479720675392	0.8343469057137096	0.9142690560103529	0.8263417586195725	0.4892450462896807	-0.17468859537922693	-0.45121417537762504
sub-12_UA_trial10	0.33998090801925995	0.6772650832259264	0.7086275221233015	0.8796508261065534	0.8798337703990083	0.7350916820643668	0.9182698289698646	0.9515349144664925	0.8879068510034154	0.7989478802826778	0.7508260904396061	0.529992506288323	0.6784415651985171
sub-15_AA_trial0	0.6504558769836453	0.13997947607667163	0.24905631510333948	0.08223569965844732	0.023604477361260326	-0.3662968313452996	-0.02989443923844266	0.4781127681803736	0.6478743574390812	0.7962208430622175	0.5345061454403252	0.3585586646956462	0.17535895426561815
sub-15_AA_trial1	0.5774888061210757	0.242245776177346	0.5424416180782382	0.8224865533923175	0.9714746121223437	0.9043830011627723	0.803301531844248	0.8025104592237756	0.7268259660651117	0.4078814950243418	0.2705136418745742	-0.07451168583012897	0.42415280729136
sub-15_AA_trial2	0.37905215488845073	-0.35161442390867703	-0.18103926045376556	0.1824871904630162	0.3342328328191968	0.46012910618867	0.060553651024165545	0.5407253010176291	0.4978214805633161	0.4731285601326612	0.47578842991542525	0.7397332241838671	0.9091265861432445
sub-15_AA_trial3	0.9091265861432445	0.5570957349413955	0.611348151052728	0.6939817785354212	0.6713887601649107	0.44572628245660906	0.43520969535482845	0.4871864428575085	0.12347351118713072	0.30994305599584837	0.31056517376589154	0.48477179663334047	0.45515938300329023
sub-15_AA_trial4	0.41558035261545945	0.42038963513672173	0.7574703790527613	0.6053221112591803	0.8972680435865867	0.6935193939277415	0.653565545471686	0.152717112414581	-0.022956022271272875	-0.5087445191523315	0.07384439705155635	-0.3957743582534164	-0.347196009176943
sub-15_AA_trial5	0.6960186218282428	0.25032911382365275	0.536182203063066	0.530845510720022	0.5258832051530533	0.531853317514329	0.7723740652015179	0.9171738465875008	0.54917391242263	0.5356520147604948	0.48003780981706357	0.2033520312955676	-0.02147124814606179
sub-15_AA_trial6	-0.530414770230753	-0.7152111368193947	-0.7745038242928769	-0.7561626858872078	0.24134384606423795	0.39705427900995827	0.7469703744695682	0.8190745421313104	0.8072019799743553	0.6675719433016017	0.7259732474003254	0.7106027776767297	0.7168731634647191
