bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-02_task-AA_acq-0750_run-1_bold	0.0009300967117988394	0.014903987040618955	3	32.75817995300388	1.2577667475581404	1.002839435271318	0.5973910892036215	1910.9771728515625	0.15570253398932798	167	32.30174081237911	1.7557091452112565	1.6684771496326585	1.9545736193344443	1.6440766666666666	0.013772	-0.011987821198999882	0.059009209275245667	517	76	76	40	6.851777039572044	0.75	2.526315689086914	2.526315689086914	3.0	18.342953420666333	201.36075506169843	662.8006591796875	256.56085205078125	121255.0	95.9550796508789	2658.223242187497	1073.7713623046875	1.55946843941308	1596.7140862306114	11796.265625	11779.8671875	62520.0	9110.91669921875	14605.598632812498	1719.2288818359375	50.78910446166992
sub-02_task-AA_acq-1000_run-1_bold	0.004021311053984576	0.02017738174807198	1	30.420293645670128	1.231553802268042	1.0066896261855673	0.5843297398441453	2202.416748046875	0.16107917584514336	83	21.336760925449873	1.7880815071967955	1.7128817347304717	1.9761861201932478	1.6751766666666665	0.0164123	-0.009142196737229824	0.05884009972214699	389	76	76	42	6.5425287325125465	1.0	2.526315689086914	2.526315689086914	3.0	20.716217384350468	233.04045071114456	734.2598266601562	275.02142333984375	131291.0	90.94292068481445	2936.502197265625	1219.5108642578125	1.579717733156155	1855.796652133872	13465.8603515625	13436.3974609375	62698.0	10273.135205078126	16810.820703125	2053.6845703125	45.815608978271484
sub-02_task-AA_acq-2500_run-1_bold	0.0027033333333333336	0.0036779245512820516	0	33.26494523348389	1.1104862247096772	0.9887409052258067	0.5931816107673881	233.5787353515625	0.11908459849184257	19	12.179487179487179	2.837549659584085	2.7801474021397987	2.9765915766124555	2.75591	0.0155051	0.0042661139741539955	0.05787864699959755	156	76	76	42	2.2174644052141357	2.5	2.526315689086914	2.526315689086914	3.0	20.74468443364417	186.0520546397339	1612.2740478515625	920.099609375	130028.0	766.2878784179687	5361.4140625	1888.046875	1.5659272009781402	5655.891463441043	15618.083984375	14185.365234375	60836.0	7957.5855712890625	28152.49853515625	6397.05810546875	49.70037078857422
sub-02_task-UA_acq-0500_run-1_bold	0.00042776061776061784	0.02157612187902188	3	42.492570616585034	1.2821463890721656	0.9790633678221653	0.583215780276636	2634.18701171875	0.12155183554352851	87	11.196911196911197	1.799703868645451	1.7302548604208177	1.984296745515535	1.68456	0.0107763	-0.010272922925651073	0.05841170996427536	777	76	76	42	6.699174308040415	0.5	2.526315689086914	2.526315689086914	3.0	20.665125040333535	154.1183511517047	523.9160766601562	182.0626983642578	131231.0	61.57379341125488	2152.90283203125	889.7850341796875	1.325473599561807	1375.2684780129498	9831.1953125	9826.0791015625	62771.0	7544.311279296875	12218.7734375	1466.748046875	40.5355110168457
sub-02_task-UA_acq-0750_run-1_bold	0.0008653667953667953	0.01489076081081081	2	32.77210244843328	1.2446103456866535	1.0003643291102529	0.5979146242245144	1869.9388427734375	0.1573655803156517	166	32.04633204633205	1.7675505345965528	1.6989365258430054	1.9615917446133193	1.6421233333333334	0.00926856	-0.012042298913002014	0.05914367735385895	518	76	76	40	6.756799042674754	0.75	2.526315689086914	2.526315689086914	3.0	17.382186705498405	207.17771102242426	664.0941772460938	258.9267272949219	121223.0	93.30229568481445	2677.725317382809	1061.5228271484375	1.506318837077509	1631.4104529925921	11741.4677734375	11728.662109375	62584.0	9038.99296875	14572.435986328124	1735.8172607421875	50.328067779541016
sub-02_task-UA_acq-1000_run-1_bold	0.0019349487179487178	0.02210340076923077	0	30.792908347455022	1.1926682598714657	0.9732673749871462	0.5846489563216819	2158.872802734375	0.17820675132171712	144	36.92307692307692	1.803002132592904	1.7253584018929162	1.9936146625524627	1.6900333333333333	0.0145991	-0.008050837554037571	0.061984166502952576	390	76	76	42	6.460429152142345	1.0	2.526315689086914	2.526315689086914	3.0	18.889393640086126	241.82453403961543	735.6537475585938	277.08343505859375	131265.0	87.01388854980469	2970.9533203124947	1213.4122314453125	1.3625913245725743	1915.7812321267304	13403.3828125	13384.4248046875	62887.0	10169.5458984375	16801.608984374998	2071.73828125	43.95561218261719
sub-02_task-UA_acq-2500_run-1_bold	0.008612051282051282	0.006385166987179487	0	34.12690279535482	1.101985621032258	1.0165370032903225	0.5922341554740104	231.70162963867188	0.15457470659979458	36	23.076923076923077	2.8900494529292984	2.831004070827328	3.052460954627234	2.786683333333333	0.00854694	0.005935925990343094	0.0542517825961113	156	76	76	42	2.178060363254418	2.5	2.526315689086914	2.526315689086914	3.0	23.176628195077022	191.21283876592977	1571.3587646484375	918.0162353515625	128648.0	745.6813812255859	4976.6936279296815	1814.5699462890625	1.538552757095701	5722.0931273462675	15614.193359375	14147.41796875	61463.0	7814.363916015625	28434.943945312494	6495.36767578125	39.02735137939453
sub-02_task-loc_acq-1000_run-1_bold	0.0006889017341040463	0.011726760751445084	1	29.47495039116279	1.2355658415116286	0.9919689095930242	0.5828660213584183	2299.1005859375	0.17259191534383606	72	41.61849710982659	1.7691703260098253	1.6957738173839974	1.9456238273121447	1.6661133333333333	0.0221482	-0.008680528961122036	0.059005431830883026	173	76	76	42	6.50760542024939	1.0	2.526315689086914	2.526315689086914	3.0	19.90028228795791	223.25280114403955	698.7940063476562	264.81634521484375	131165.0	87.96864776611328	2805.292480468741	1163.5777587890625	1.5695461480742967	1849.1213225162742	13188.55078125	13172.2861328125	62886.0	10076.587890625	16536.349609375	2024.12109375	58.59410858154297
sub-03_task-AA_acq-0500_run-1_bold	0.00024036036036036038	0.012997020990990992	3	43.18125935688145	1.295323389832474	0.9931863433505157	0.5952547788711549	2167.652099609375	0.08697388767829625	11	1.4157014157014156	1.9032446352745944	1.8084359051941197	2.1129980006296636	1.7882999999999998	0.00781207	-0.02006031572818756	0.06664062291383743	777	76	76	42	5.996305687652231	0.5	2.526315689086914	2.526315689086914	3.0	15.708333715355106	160.77669676637973	662.3930053710938	191.7131805419922	132382.0	65.0795181274414	3001.463220214843	1123.08837890625	1.0441454975138225	1528.4412675660387	9454.5947265625	9446.7021484375	61631.0	7023.64599609375	12079.796875	1575.4075927734375	43.68441390991211
sub-03_task-AA_acq-0750_run-1_bold	0.00028212355212355213	0.011115177799227797	2	29.203080725106375	1.1751284351257258	0.9838880765377173	0.6079463859716742	1597.780029296875	0.11093996775181222	16	3.088803088803089	1.8891155377964612	1.7922423628839796	2.109870917172071	1.7652333333333334	0.00725099	-0.021734466776251793	0.0684143528342247	518	76	76	40	6.122032883679296	0.75	2.526315689086914	2.526315689086914	3.0	15.94021372865922	227.03246854904756	843.0140991210938	273.4786682128906	122913.0	91.55653228759766	3725.2238769531186	1383.1787109375	1.1354712987118871	1816.4743927077063	11434.8544921875	11460.650390625	61299.0	8540.78466796875	14497.355859374999	1872.0181884765625	51.05268096923828
sub-03_task-AA_acq-1000_run-1_bold	0.00045290488431876607	0.011183738637532133	1	36.19005419543812	1.3739388087371132	0.9860704378608253	0.5953234593856706	1893.2181396484375	0.1273859602615305	40	10.282776349614396	1.8512640783386616	1.7533596530055864	2.063859248677065	1.7365733333333333	0.0128151	-0.019495351240038872	0.06866838783025742	389	76	76	42	6.0728488749127285	1.0	2.526315689086914	2.526315689086914	3.0	16.443421650232583	230.91849099067286	883.8965454101562	279.1794738769531	132258.0	93.61249694824218	3918.4710815429635	1481.7203369140625	1.5248431775933522	1981.509447862569	12708.8515625	12718.427734375	61719.0	9462.1609375	16065.530859375	2094.29296875	53.0503044128418
sub-03_task-AA_acq-2500_run-1_bold	0.0007941666666666667	0.0032833781410256412	0	27.784492775935476	1.0842738538064514	0.9853134875483865	0.5955189469968358	214.48060607910156	0.05808211098599359	2	1.2820512820512822	3.0285039004926992	2.9338811582486293	3.1850572098961356	2.9665733333333333	0.00917819	-0.009715682826936245	0.07961113750934601	156	76	76	42	1.9687201092671038	2.5	2.526315689086914	2.526315689086914	3.0	21.129545331951476	203.3417356809865	1893.0740966796875	931.9337768554688	129249.0	764.397412109375	6955.323046874997	2584.85302734375	3.442505560303398	5892.169609185541	15841.9384765625	14116.111328125	60294.0	7614.9996337890625	29726.619042968745	7170.1376953125	54.219390869140625
sub-03_task-UA_acq-0500_run-1_bold	0.000307853470437018	0.012121552853470437	2	43.73875024187909	1.3200388589446594	1.0001614164092671	0.5958948109068922	2129.390380859375	0.0859421598146154	10	1.2853470437017995	1.9030435241936832	1.8118717386639809	2.1118421672504017	1.7854166666666667	0.00457824	-0.02063392475247383	0.06735771149396896	778	76	76	42	5.974361974249795	0.5	2.526315689086914	2.526315689086914	3.0	15.459339971807587	162.25524386330838	666.4393310546875	192.7296142578125	132367.0	65.19670639038085	3025.550659179686	1126.8116455078125	1.0495138495504106	1530.9742876649407	9429.0234375	9420.734375	61632.0	6999.82392578125	12057.906103515623	1576.8475341796875	44.7188606262207
sub-03_task-UA_acq-0750_run-1_bold	0.00037453667953667955	0.009161745405405404	2	29.430971529264983	1.2045242684139261	1.005848986092844	0.6077948774864448	1613.9921875	0.10000492654719025	9	1.7374517374517375	1.8750314401669101	1.7780873623215103	2.093273624845887	1.7537333333333331	0.00712575	-0.02137676812708378	0.06782571226358414	518	76	76	40	6.137765883403734	0.75	2.526315689086914	2.526315689086914	3.0	16.156981747218136	218.63102581389649	841.048828125	271.2996826171875	122970.0	95.92911224365234	3726.4900878906215	1383.9373779296875	1.1861643271404558	1801.0388241027372	11410.6025390625	11428.6650390625	61269.0	8531.11640625	14466.558984374999	1862.0084228515625	56.37322998046875
sub-03_task-UA_acq-1000_run-1_bold	0.0007621025641025642	0.009547352153846153	0	36.37656074557839	1.3981460501285359	1.0044322312596408	0.5963429532629582	1829.61083984375	0.1208036923707276	27	6.923076923076923	1.842192966907098	1.7467056944078483	2.0463198729801126	1.7335533333333333	0.0145825	-0.02006281167268753	0.06757477670907974	390	76	76	42	6.053507821404495	1.0	2.526315689086914	2.526315689086914	3.0	16.300992890986162	233.1202070911699	894.72802734375	282.22747802734375	132336.0	95.28273010253906	3999.1265869140625	1494.353271484375	1.5901068356389851	1984.271952777519	12656.7548828125	12664.9453125	61798.0	9429.939501953126	16022.342285156248	2092.1494140625	57.35992431640625
sub-03_task-UA_acq-2500_run-1_bold	0.000618974358974359	0.0029670167307692306	0	28.365620754516133	1.101095971677419	0.9918144864516133	0.5958242914496129	211.46788024902344	0.06329658962162853	1	0.6410256410256411	3.0101163305818903	2.9129969907521005	3.1707320009935698	2.94662	0.00672694	-0.010510997846722603	0.07894683629274368	156	76	76	42	1.9669498781678827	2.5	2.526315689086914	2.526315689086914	3.0	20.506564801477534	205.3687309015996	1901.5072021484375	937.2659301757812	129543.0	768.8410705566406	7009.627392578123	2579.70703125	3.518646888463131	5879.718791042925	15825.4580078125	14101.25390625	60140.0	7603.763452148438	29711.724218749987	7169.037109375	56.43434143066406
sub-03_task-loc_acq-1000_run-1_bold	0.0037360693641618494	0.010147762254335259	1	36.93088659011629	1.4109545521511635	1.0396112424418602	0.5938556632442505	1907.3577880859375	0.14874659651590172	26	15.028901734104046	1.834016369359967	1.7328831938585916	2.0356125808879764	1.7335533333333333	0.0163082	-0.019371429458260536	0.06813404709100723	173	76	76	42	6.149393183223155	1.0	2.526315689086914	2.526315689086914	3.0	16.712500468138423	240.7392093107213	874.6536865234375	280.0224304199219	132439.0	85.78099212646485	3868.9410400390607	1466.564208984375	1.5424505470273822	1971.858778831857	12787.6875	12802.55078125	61438.0	9536.3453125	16144.4494140625	2081.904052734375	55.557823181152344
sub-05_task-AA_acq-0500_run-1_bold	0.0004928957528957528	0.01931946743886744	3	45.25711620976803	1.303943189845361	0.9870184831185554	0.6380975079271947	1272.892822265625	0.08309503533889578	11	1.4157014157014156	1.8645110235471163	1.797285279751034	2.0776144575569813	1.7186333333333332	0.0112621	-0.013082047924399376	0.07980015873908997	777	76	76	42	6.066660377611253	0.5	2.526315689086914	2.526315689086914	3.0	8.30738493142362	231.41928436622987	896.5512084960938	251.60963439941406	123354.0	77.22476959228516	3964.148168945312	1341.84716796875	1.1389002429583552	1529.547427815002	9642.3798828125	9597.751953125	69183.0	7270.074462890625	12264.47822265625	1582.0372314453125	36.300071716308594
sub-05_task-AA_acq-0750_run-1_bold	0.0007816153846153846	0.014144554865384615	0	31.29199660109827	1.2008463664932576	0.9845009502119453	0.648589565286488	1020.4185791015625	0.07094393588373406	0	0.0	1.8314551890504658	1.7390304857695296	2.0480417480485342	1.7072933333333333	0.0160323	-0.014942280016839504	0.07660087198019028	520	76	76	40	6.243715540628855	0.75	2.526315689086914	2.526315689086914	3.0	7.960059646575713	289.86869826340535	1077.0728759765625	341.3626708984375	113350.0	117.06359825134277	4681.494506835937	1588.738525390625	1.1534042713530885	1837.757842524144	11760.0986328125	11722.58984375	68505.0	8900.512890625	14807.5080078125	1877.488525390625	46.59557342529297
sub-05_task-AA_acq-1000_run-1_bold	0.0013381443298969072	0.015378417293814435	2	37.004590175038715	1.3447897541860456	0.9911152639534876	0.6384291172798768	1023.3516845703125	0.11389280413285809	27	6.958762886597938	1.8355243559174148	1.748831319492313	2.0533617482599316	1.7043799999999998	0.0147289	-0.013432829640805721	0.08107681572437286	388	76	76	42	6.00724858412254	1.0	2.526315689086914	2.526315689086914	3.0	8.193432559167984	345.198530319714	1206.850341796875	380.1844787597656	123259.0	120.42619552612305	5284.562744140621	1781.1683349609375	1.249227445277521	2100.4636623842503	13040.2373046875	12972.1015625	69329.0	9804.7333984375	16560.188671875	2159.392578125	44.49788284301758
sub-05_task-AA_acq-2500_run-1_bold	0.0029688461538461544	0.009826208846153844	0	29.81426112245162	1.0148820757419352	0.9450657870967744	0.6610438357303701	141.4493408203125	0.08977446213264148	6	3.8461538461538463	2.8444219502497052	2.6784894814336093	3.0026730359821734	2.8521033333333334	0.00513509	-0.014527344144880772	0.11432065814733505	156	76	76	42	2.3443853326884176	2.5	2.526315689086914	2.526315689086914	3.0	10.969696053253351	258.4358277406835	2513.48828125	1091.69921875	117261.0	882.0398559570312	10015.330078125	3359.63134765625	0.7266160898140561	5509.362874650378	14687.15234375	13531.6591796875	68055.0	7387.065966796875	25739.24609375	5771.90087890625	39.625335693359375
sub-05_task-UA_acq-0500_run-1_bold	0.0005373042362002567	0.01573293222079589	1	45.55191087616964	1.3268700218766074	1.0017394588560415	0.6383944971835028	1253.383544921875	0.09153071972940344	28	3.594351732991014	1.8607660927576701	1.7904056961443304	2.0668359154620135	1.7250566666666665	0.0138024	-0.014494749717414379	0.08029045164585114	779	76	76	42	6.031071610475001	0.5	2.526315689086914	2.526315689086914	3.0	8.498100795325612	228.00594657737574	896.5797729492188	252.08651733398438	123329.0	80.66627807617188	3965.9836425781236	1339.72314453125	1.1015674260601314	1542.2241111393437	9615.6435546875	9562.509765625	69258.0	7239.852514648438	12259.0875	1585.529296875	39.34136962890625
sub-05_task-UA_acq-0750_run-1_bold	0.0007943846153846154	0.012445987096153846	0	30.594540495067466	1.1882554396531793	1.0013151159922935	0.6502026947177137	948.2604370117188	0.08391448053353887	6	1.1538461538461537	1.8213319943756436	1.7298748604057177	2.0398044560545467	1.6943166666666667	0.0146833	-0.014399498701095581	0.07930376380681992	520	76	76	40	6.202666373694858	0.75	2.526315689086914	2.526315689086914	3.0	7.597604659288473	317.3762450337093	1134.1881103515625	356.7327880859375	114154.0	113.15229568481446	4944.345214843749	1658.606689453125	1.0594622317861653	1840.989452047293	11726.2021484375	11692.61328125	68644.0	8859.259912109375	14803.36455078125	1885.0809326171875	47.97852325439453
sub-05_task-UA_acq-1000_run-1_bold	0.00139525641025641	0.013796020153846155	0	36.55906540940875	1.3502963232904879	1.0034158059125964	0.6385358958912107	1010.2789916992188	0.11689653872022332	25	6.410256410256411	1.8355793560042393	1.753593194681533	2.055154873331184	1.6979899999999999	0.018862	-0.014095604419708252	0.08129572123289108	390	76	76	42	5.966426996600401	1.0	2.526315689086914	2.526315689086914	3.0	8.482110519384337	351.7775550416181	1211.8541259765625	382.4006042480469	123332.0	112.61085624694825	5279.149853515625	1779.9962158203125	1.2121205633567191	2111.8741976225733	13023.458984375	12955.00390625	69357.0	9774.2712890625	16557.14609375	2171.30126953125	45.60945510864258
sub-05_task-UA_acq-2500_run-1_bold	0.004277628205128204	0.006504640705128206	0	29.959813062322574	1.1139620019354826	1.0236306267096775	0.6610230077047224	141.10671997070312	0.0837919161594677	8	5.128205128205129	2.7917225741148575	2.640362813251925	2.9551215757593146	2.7796833333333333	0.010204	-0.015148487873375416	0.11249823868274689	156	76	76	42	2.34026572750739	2.5	2.526315689086914	2.526315689086914	3.0	11.00681933181603	252.05590552923275	2533.5849609375	1094.1016845703125	117424.0	897.9987579345703	10164.111474609374	3390.686767578125	0.7177245284854967	5521.318526817673	14702.3046875	13549.703125	68192.0	7374.0128173828125	25754.809863281247	5789.771484375	43.67915344238281
sub-05_task-loc_acq-1000_run-1_bold	0.0006513218390804598	0.010333031494252872	0	39.354437877630055	1.418519680173411	0.9963849247398845	0.6354614234527085	1093.5035400390625	0.09927674957833423	4	2.2988505747126435	1.8295558834721553	1.7427988192526032	2.04255549783053	1.7033133333333332	0.0193849	-0.012696905992925167	0.07781048119068146	174	76	76	42	6.03374358015697	1.0	2.526315689086914	2.526315689086914	3.0	9.011870491008631	321.9258878386189	1162.8594970703125	366.2287292480469	122813.0	120.33964385986329	5109.588574218739	1756.4913330078125	1.2593849269750548	2108.07937299884	13139.13671875	13070.201171875	69025.0	9865.589453125	16631.71640625	2166.168701171875	53.21551513671875
sub-06_task-AA_acq-0500_run-1_bold	0.00024582798459563544	0.0181763838254172	1	44.18996437293059	1.2691134760411327	0.9946710448457573	0.5972262454446957	1787.7086181640625	0.08293782676317484	25	3.209242618741977	1.7164956028583334	1.6426608986068127	1.9285792433015205	1.5782466666666668	0.0171359	-0.005377921275794506	0.065375417470932	779	76	76	42	6.639680246454764	0.5	2.526315689086914	2.526315689086914	3.0	12.6910375887638	157.36164530690104	578.5556640625	182.6088409423828	131923.0	64.49836196899415	2523.6962402343747	944.26220703125	1.8980891489077942	1175.2880252547166	8250.7890625	8226.20703125	61297.0	6390.25517578125	10243.876757812499	1238.9361572265625	39.623291015625
sub-06_task-AA_acq-0750_run-1_bold	0.00021495183044315994	0.013816515221579962	1	35.16807718164089	1.245910247702702	0.9879690576254836	0.612343463255948	1353.0098876953125	0.08793130800051455	14	2.697495183044316	1.6890938661430714	1.6142083974762123	1.911419867619668	1.5416533333333333	0.0152795	-0.007959517650306225	0.06562621146440506	519	76	76	40	6.802149837195527	0.75	2.526315689086914	2.526315689086914	3.0	12.201202844966367	205.1912783289379	745.5213623046875	253.00479125976562	121815.0	96.8101806640625	3157.2352539062485	1164.52490234375	2.2542926716538787	1370.8438370170973	9985.11328125	9949.1689453125	61007.0	7777.136767578125	12322.071289062498	1462.638671875	48.78365707397461
