subject	tr	task	roi	beta	tval	zval
sub-06	0500	UA	hMT+ R	0.27554309550255157	2.4412975386945956	2.429996496533056
sub-06	0500	UA	V1 L	0.305731422116729	1.8112537538828333	1.8083233987690555
sub-06	0500	UA	V1 R	0.4149606075150085	3.051814985400925	3.0404091347301576
sub-06	0750	AA	hMT+ L			
sub-06	0750	AA	hMT+ R			
sub-06	0750	AA	V1 L			
sub-06	0750	AA	V1 R			
sub-06	0750	UA	hMT+ L	0.2305564219268183	1.5222106773705268	1.5186013232754625
sub-06	0750	UA	hMT+ R	0.018806540559305907	0.17408887180638466	0.17357049565942845
sub-06	0750	UA	V1 L	-0.16283787973860211	-0.8381350372939474	-0.8370412310551973
sub-06	0750	UA	V1 R	-0.010876550299485234	0.013484729477494262	0.013360455077214358
sub-06	1000	AA	hMT+ L	0.7108728769935695	4.847759832843488	4.742429033774162
sub-06	1000	AA	hMT+ R	0.378646351342768	3.3393721594040287	3.2907307152503704
sub-06	1000	AA	V1 L	0.3942884218846873	2.289782910496843	2.278848782570123
sub-06	1000	AA	V1 R	0.44651759792645307	3.4604287815253225	3.4276676857561617
sub-06	1000	UA	hMT+ L	0.3297110201229209	1.63500029755053	1.6263535015984372
sub-06	1000	UA	hMT+ R	-0.016312823952042498	-0.09634376820861276	-0.09673516157134439
sub-06	1000	UA	V1 L	-0.04046547298942363	0.011520175541558663	0.011476122043758802
sub-06	1000	UA	V1 R	0.06646228740346172	0.46937043222859365	0.4681533000129729
sub-06	2500	AA	hMT+ L	0.8230112246592225	3.2404836058738407	3.140956534667339
sub-06	2500	AA	hMT+ R	0.5676932295649186	3.297442234117192	3.203010011808995
sub-06	2500	AA	V1 L	0.15496394863607252	0.6271383484574965	0.6238943180044416
sub-06	2500	AA	V1 R	0.22155293806003779	1.1318210705222753	1.1250044646054131
sub-06	2500	UA	hMT+ L	0.7875146309311164	3.5251184460413305	3.4032700046289097
sub-06	2500	UA	hMT+ R	0.35522187069490396	2.3449883938675655	2.2913847270189756
sub-06	2500	UA	V1 L	0.3682567777380104	1.8338408619448245	1.810039799186313
sub-06	2500	UA	V1 R	0.35721925660578935	2.037033991929291	2.0008576219233545
sub-07	0500	AA	hMT+ L	1.7185186544452282	10.790194888548758	10.350379078085275
sub-07	0500	AA	hMT+ R	0.9670046659502289	7.145762408066746	6.895681049164334
sub-07	0500	AA	V1 L	0.44740744031402063	3.5770813766748386	3.5466659745438847
sub-07	0500	AA	V1 R	0.047636054972815485	0.3148875818650838	0.31505992257602883
sub-07	0500	UA	hMT+ L	1.4224273232923899	8.709289971104806	8.464179379942443
sub-07	0500	UA	hMT+ R	0.6153272838941805	4.48276553942127	4.400770782251983
sub-07	0500	UA	V1 L	0.5323960265236143	4.565189451198916	4.505230662470859
sub-07	0500	UA	V1 R	0.25035119074171064	2.627533276749072	2.616582806189396
sub-07	0750	AA	hMT+ L			
sub-07	0750	AA	hMT+ R			
sub-07	0750	AA	V1 L			
sub-07	0750	AA	V1 R			
sub-07	0750	UA	hMT+ L	1.7233456736391675	9.916918125217114	9.423869028391827
sub-07	0750	UA	hMT+ R	0.7169925690571062	4.181305575508217	4.066421274756882
sub-07	0750	UA	V1 L	0.463837511966296	3.903184513576024	3.8296294631596925
sub-07	0750	UA	V1 R	0.20547300177857258	2.0346787115081595	2.0251738605223664
sub-07	1000	AA	hMT+ L	1.9703172996146092	11.116517835120558	10.206461524630758
sub-07	1000	AA	hMT+ R	0.9761151853864835	6.5793919121207	6.278808365533306
sub-07	1000	AA	V1 L	0.8671891767471971	6.701578346782594	6.459636407771398
sub-07	1000	AA	V1 R	0.35779981421500584	3.1486144294669156	3.106517721238783
sub-07	1000	UA	hMT+ L	1.7411155753156509	11.34277268968923	10.407731363492445
sub-07	1000	UA	hMT+ R	0.7713085593811101	6.305755866010391	5.925506041922821
sub-07	1000	UA	V1 L	0.6324327869395276	5.3271656670006	5.192665587103098
sub-07	1000	UA	V1 R	0.4357230201442551	4.736253061997978	4.64843963461101
sub-07	2500	AA	hMT+ L	1.4324709362308938	5.498596860713906	5.119666950020322
sub-07	2500	AA	hMT+ R	0.40492886157048497	1.5310905570843663	1.4357120090998239
sub-07	2500	AA	V1 L	0.39171200061969474	1.6838413461275663	1.6472631993064335
sub-07	2500	AA	V1 R	0.003136401527763486	-0.08815129946012586	-0.08684304518025487
sub-07	2500	UA	hMT+ L	1.8241440455629057	4.265775071708356	4.084067572047727
sub-07	2500	UA	hMT+ R	0.9999772895909165	2.672042593069343	2.576694960210294
sub-07	2500	UA	V1 L	0.362530278328702	1.3145107684356494	1.3005690062735966
sub-07	2500	UA	V1 R	0.19575472203687838	0.7307518472110013	0.7257109683184713
sub-08	0500	AA	hMT+ L	1.1123174176096315	10.488531185406282	10.064486275765715
sub-08	0500	AA	hMT+ R	1.0313795088182138	9.718053218365055	9.384313969342834
sub-08	0500	AA	V1 L	0.8014037944076231	5.016235473525897	4.962757212392838
sub-08	0500	AA	V1 R	0.6447269953464074	5.993206918250987	5.908993491507766
sub-08	0500	UA	hMT+ L	1.1005610530926113	9.0334697766024	8.76978185856623
sub-08	0500	UA	hMT+ R	0.8671229103297629	6.385811306911129	6.247793124648842
sub-08	0500	UA	V1 L	0.18978277984758857	1.0585635320787494	1.0550054229316508
sub-08	0500	UA	V1 R	0.46332190330437156	4.115070308572263	4.08034387243577
sub-08	0750	AA	hMT+ L			
sub-08	0750	AA	hMT+ R			
sub-08	0750	AA	V1 L			
sub-08	0750	AA	V1 R			
sub-08	0750	UA	hMT+ L	0.9900477765460922	6.615997234226321	6.461405137437308
sub-08	0750	UA	hMT+ R	0.6526218729615119	3.9698539230722365	3.913757709561687
sub-08	0750	UA	V1 L	0.2370232768838565	1.205386683886828	1.2000496897391277
sub-08	0750	UA	V1 R	0.32788872454482215	2.282496915801171	2.273467889515652
