subject	tr	task	roi	beta	tval	zval
sub-15	0500	UA	hMT+ R	1.1294750250417573	5.185782101612908	5.1195690382637515
sub-15	0500	UA	V1 L	0.8412001671820579	2.3495553078087963	2.3403112303982025
sub-15	0500	UA	V1 R	0.6735672892921718	2.7906066459533063	2.7789350529067867
sub-15	0750	UA	hMT+ L	0.4088161637456413	5.098025577244582	4.967435537201731
sub-15	0750	UA	hMT+ R	1.1349080802404163	6.49908922877607	6.335706289446403
sub-15	0750	UA	V1 L	-0.04916947404459997	-0.2694282532566941	-0.26869178437317653
sub-15	0750	UA	V1 R	0.32048698148671034	1.6266205572222896	1.621993093084594
sub-15	1000	UA	hMT+ L	0.39914380877585787	4.54720085616947	4.4068429202420285
sub-15	1000	UA	hMT+ R	0.8150617917081856	5.20356584867258	5.0586763203598775
sub-15	1000	UA	V1 L	0.2601252864630671	0.8908126764731967	0.8884838819203944
sub-15	1000	UA	V1 R	0.2240558010723686	1.3478041596053567	1.3442629912263175
sub-15	2500	UA	hMT+ L	0.10070064923329151	0.16040912958330103	0.1580141512864246
sub-15	2500	UA	hMT+ R	0.9824565411552098	2.278556668438131	2.2442224027811726
sub-15	2500	UA	V1 L	0.1813304001051798	0.33029910945196395	0.3292308465964817
sub-15	2500	UA	V1 R	0.2517106522798325	0.5114311593164038	0.5094430339318711
sub-16	0500	UA	hMT+ L	0.47209911938749766	4.277652933092901	4.23910527246175
sub-16	0500	UA	hMT+ R	0.6915085928417402	7.220542457978509	7.077374135810916
sub-16	0500	UA	V1 L	0.0901816637884168	1.059916891115741	1.0567715221129665
sub-16	0500	UA	V1 R	0.167165977304301	1.8546828652035883	1.8501925376163844
sub-16	0750	UA	hMT+ L	0.6799806620254933	6.3108642109928175	6.163730627029478
sub-16	0750	UA	hMT+ R	0.7835740233668177	7.257806978158403	6.995367529668581
sub-16	0750	UA	V1 L	0.19061439689039028	1.6277184090658803	1.6212686755924568
sub-16	0750	UA	V1 R	0.1513932327243012	0.9089728849538744	0.9069628600430185
sub-16	1000	UA	hMT+ L	1.0555993551232477	5.928086078048063	5.770407328075756
sub-16	1000	UA	hMT+ R	0.9754264957257746	7.442430961108616	7.1263969243364595
sub-16	1000	UA	V1 L	0.3038072537093646	2.076159092110029	2.065792592413929
sub-16	1000	UA	V1 R	0.08932490236756094	0.702600661410913	0.700543982429032
sub-16	2500	UA	hMT+ L	0.6432277404500764	4.222196744956811	4.02181284363226
sub-16	2500	UA	hMT+ R	0.57589477434328	4.664437165611048	4.41462288480139
sub-16	2500	UA	V1 L	0.09319331302084582	0.7129489348685614	0.7016609889209899
sub-16	2500	UA	V1 R	0.161283669381595	0.719339065870694	0.7157925776070069
sub-21	0500	UA	hMT+ L	0.6696511191159232	6.585854015650373	6.431924654707031
sub-21	0500	UA	hMT+ R	0.5969820533135608	4.091409917778843	4.050638181735084
sub-21	0500	UA	V1 L	0.24746990355671494	2.1773608625046723	2.1699315392527976
sub-21	0500	UA	V1 R	0.3915429703914016	3.9185683696748983	3.894260298476406
sub-21	0750	UA	hMT+ L	0.6701231901086637	6.644309214314356	6.3999666544472005
sub-21	0750	UA	hMT+ R	0.46661856678696767	3.2663560844895105	3.234387743290622
sub-21	0750	UA	V1 L	0.07722684536990929	0.7792446946500399	0.7760624815541449
sub-21	0750	UA	V1 R	0.17995793682381944	1.8759621914763058	1.8658551403609878
sub-21	1000	UA	hMT+ L	0.5497859892487971	5.784030695511058	5.599525422860226
sub-21	1000	UA	hMT+ R	0.7096188640749118	4.6998846903897205	4.605315845125379
sub-21	1000	UA	V1 L	0.29594926743855726	2.6420342654843934	2.6169597401691282
sub-21	1000	UA	V1 R	0.5506851973559364	5.113370298615103	5.005209614771188
sub-21	2500	UA	hMT+ L	0.5749545213476767	3.753395711392232	3.4991571474741217
sub-21	2500	UA	hMT+ R	0.15204878007613887	0.7796564270855769	0.7613771502087482
sub-21	2500	UA	V1 L	0.17985614147718254	0.9760637104422114	0.9676920649846774
sub-21	2500	UA	V1 R	0.389621190847525	2.376827738960072	2.3380556022316275
sub-22	0500	UA	hMT+ L	0.9636432436978679	12.852109870292868	12.111067357741389
sub-22	0500	UA	hMT+ R	0.5526278217885426	6.965926092932701	6.732374428604884
sub-22	0500	UA	V1 L	0.40662362281984804	4.743461157392688	4.675267094043138
sub-22	0500	UA	V1 R	0.252627419108595	3.876644888277593	3.834621509801649
